METHOD|FULL_PATH|AUTH|CONTROLLER|SOURCE_FILE
POST|/api/v1/admin/vendor/inventory/:vendorId/stockouts/alert-all|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.alertAllVendorsStockout|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/inventory/:vendorId/stockouts/bulk-reorder|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.bulkReorderStockouts|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/inventory/:vendorId/supply-performance|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getVendorSupplyPerformance|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/inventory/:vendorId/sync|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.syncVendorInventory|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/inventory/hub/aging-alerts|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listHubAgingAlerts|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/invoices|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendorInvoices|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/invoices/:id|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getVendorInvoiceById|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/invoices/:id/approve|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.approveVendorInvoice|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/invoices/:id/mark-paid|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.markVendorInvoicePaid|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/invoices/:id/reject|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.rejectVendorInvoice|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/notifications|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendorNotifications|src/modules/vendor/vendor.routes.ts
PATCH|/api/v1/admin/vendor/notifications/:notifId/read|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.markVendorNotificationRead|src/modules/vendor/vendor.routes.ts
PUT|/api/v1/admin/vendor/notifications/:notifId/read|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.markVendorNotificationRead|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/notifications/read-all|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.markAllVendorNotificationsRead|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/payments|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendorPayments|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/payments|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createVendorPayment|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/payments/:paymentId/cancel|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.cancelVendorPayment|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/public/complete-profile|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.completeVendorProfile|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/public/upload-documents/:vendorId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.uploadVendorDocuments|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/public/verify-token|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.verifyInviteToken|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/purchase-orders|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listPurchaseOrders|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/purchase-orders|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createPurchaseOrder|src/modules/vendor/vendor.routes.ts
DELETE|/api/v1/admin/vendor/purchase-orders/:poId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.deletePurchaseOrder|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/purchase-orders/:poId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getPurchaseOrderById|src/modules/vendor/vendor.routes.ts
PATCH|/api/v1/admin/vendor/purchase-orders/:poId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updatePurchaseOrder|src/modules/vendor/vendor.routes.ts
PUT|/api/v1/admin/vendor/purchase-orders/:poId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updatePurchaseOrder|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/purchase-orders/:poId/actions|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.postPurchaseOrderAction|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/purchase-orders/:poId/approve|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.approvePurchaseOrder|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/purchase-orders/:poId/events|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getPurchaseOrderEvents|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/purchase-orders/:poId/reject|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.rejectPurchaseOrder|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/purchase-orders/bulk-upload|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.bulkUploadPurchaseOrders|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/purchase-orders/overview|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getPurchaseOrderOverview|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/qc|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listQCChecks|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/qc|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createQCCheck|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/qc-compliance/audits|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listQCComplianceAudits|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/qc-compliance/audits|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createQCComplianceAudit|src/modules/vendor/vendor.routes.ts
DELETE|/api/v1/admin/vendor/qc-compliance/audits/:id|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.deleteQCComplianceAudit|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/qc-compliance/audits/:id|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getQCComplianceAuditById|src/modules/vendor/vendor.routes.ts
PATCH|/api/v1/admin/vendor/qc-compliance/audits/:id|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateQCComplianceAudit|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/qc-compliance/certificates|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listQCComplianceCertificates|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/qc-compliance/certificates|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createQCComplianceCertificate|src/modules/vendor/vendor.routes.ts
DELETE|/api/v1/admin/vendor/qc-compliance/certificates/:certId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.deleteQCComplianceCertificate|src/modules/vendor/vendor.routes.ts
PATCH|/api/v1/admin/vendor/qc-compliance/certificates/:certId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateQCComplianceCertificate|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/qc-compliance/ratings|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendorRatings|src/modules/vendor/vendor.routes.ts
DELETE|/api/v1/admin/vendor/qc-compliance/ratings/:vendorId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.deleteVendorRating|src/modules/vendor/vendor.routes.ts
PATCH|/api/v1/admin/vendor/qc-compliance/ratings/:vendorId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateVendorRating|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/qc-compliance/ratings/:vendorId/recalculate|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.recalculateVendorRating|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/qc-compliance/temperature|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listQCTemperature|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/qc-compliance/temperature|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createQCTemperature|src/modules/vendor/vendor.routes.ts
DELETE|/api/v1/admin/vendor/qc-compliance/temperature/:tempId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.deleteQCTemperature|src/modules/vendor/vendor.routes.ts
PATCH|/api/v1/admin/vendor/qc-compliance/temperature/:tempId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateQCTemperature|src/modules/vendor/vendor.routes.ts
PUT|/api/v1/admin/vendor/qc/:checkId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateQCCheck|src/modules/vendor/vendor.routes.ts
DELETE|/api/v1/admin/vendor/qc/:qcId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.deleteQCCheck|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/qc/:qcId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getQCCheck|src/modules/vendor/vendor.routes.ts
PATCH|/api/v1/admin/vendor/qc/:qcId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.patchQCCheck|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/qc/overview|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getQCOverview|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/reports|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getReports|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/reports/customers/insights|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getCustomerInsights|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/reports/customers/top|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getTopCustomers|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/reports/financial/summary|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getFinancialSummary|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/reports/orders/analytics|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getOrderAnalytics|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/reports/products/performance|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getProductPerformance|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/reports/revenue/category|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getRevenueByCategory|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/reports/sales/data|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getSalesData|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/reports/sales/hourly|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getHourlySales|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/reports/sales/overview|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getSalesOverview|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/system-gateway/logs|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getSystemGatewayLogs|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/system-gateway/logs|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createSystemGatewayLog|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/system-gateway/services|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listSystemGatewayServices|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/system-gateway/services|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.upsertSystemGatewayService|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/system-gateway/services/:id|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getSystemGatewayServiceById|src/modules/vendor/vendor.routes.ts
PUT|/api/v1/admin/vendor/system-gateway/services/:id|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.upsertSystemGatewayService|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/utilities/audit-logs|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getVendorAuditLogs|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/utilities/audit-logs/export|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.exportVendorAuditLogs|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/utilities/bulk-upload|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.bulkUploadUtility|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/utilities/bulk-upload/template|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getBulkUploadTemplate|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/utilities/contracts|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listUtilityContracts|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/utilities/contracts|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createUtilityContract|src/modules/vendor/vendor.routes.ts
DELETE|/api/v1/admin/vendor/utilities/contracts/:contractId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.deleteUtilityContract|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/utilities/upload-history|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getUploadHistory|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendors|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/vendors|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createVendor|src/modules/vendor/vendor.routes.ts
DELETE|/api/v1/admin/vendor/vendors/:vendorId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.archiveVendor|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/:vendorId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getVendorById|src/modules/vendor/vendor.routes.ts
PATCH|/api/v1/admin/vendor/vendors/:vendorId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateVendor|src/modules/vendor/vendor.routes.ts
PUT|/api/v1/admin/vendor/vendors/:vendorId|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateVendor|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/vendors/:vendorId/actions|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.postVendorAction|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/:vendorId/alerts|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendorAlerts|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/vendors/:vendorId/alerts|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createVendorAlert|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/:vendorId/certificates|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listCertificates|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/:vendorId/health|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getVendorHealth|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/:vendorId/inventory|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendorInventory|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/:vendorId/invoices|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendorInvoices|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/:vendorId/notifications|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendorNotifications|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/:vendorId/performance|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getVendorPerformance|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/:vendorId/purchase-orders|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendorPurchaseOrders|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/:vendorId/qc-checks|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.listVendorQCChecks|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/vendors/:vendorId/qc-checks|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.createVendorQCCheck|src/modules/vendor/vendor.routes.ts
PATCH|/api/v1/admin/vendor/vendors/:vendorId/stage|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.updateVendorStage|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/email-preview/:templateName|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getEmailTemplatePreview|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/vendors/send-doc-request-email|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.sendDocumentRequestEmail|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/vendors/send-invite-email|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.sendInviteEmail|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/vendors/send-payment-email|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.sendPaymentEmail|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/vendors/send-rejection-email|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.sendRejectionEmail|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/vendor/vendors/summary|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.getVendorSummary|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/webhooks/carrier|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.handleCarrierWebhook|src/modules/vendor/vendor.routes.ts
POST|/api/v1/admin/vendor/webhooks/vendor-signed|admin JWT (Bearer or cookie selorg_admin_token)|ctrl.handleVendorSignedWebhook|src/modules/vendor/vendor.routes.ts
GET|/api/v1/admin/warehouse-users|admin JWT (Bearer or cookie selorg_admin_token); roles: admin, super_admin|storeWarehouseController.listWarehouseUsers|src/modules/admin/store-warehouse.routes.ts
